date_hour,fixing,fixing_1_volume,hour,date,Krajowe zapotrzebowanie na moc,Suma zdolności wytwórczych JWCD,Suma zdolności wytwórczych nJWCD,Generacja JWCD,Generacja nJWCD,Generacja źródeł wiatrowych,Wymagana rezerwa mocy ponad zapotrzebowanie,fixing_minus_1d,fixing_minus_2d,fixing_minus_3d,fixing_minus_4d,fixing_minus_5d,fixing_minus_6d,fixing_minus_7d,fixing_1_volume_minus_1d
2018-12-09 17:00:00,204.68,2553.3,17,2018-12-09,20675,20919,9483,12256,8419,3079,1861,220.0,286.46,300.0,400.0,295.82,295.0,217.14,2499.3
2018-12-09 18:00:00,204.0,2494.9,18,2018-12-09,20725,20919,9443,12332,8393,3033,1865,214.9,254.88,280.49,333.84,266.46,273.44,216.0,2498.9
2018-12-09 19:00:00,199.49,2610.8,19,2018-12-09,20750,20919,9454,12346,8404,3044,1867,199.98,248.3,261.34,300.4,250.0,257.0,211.0,2502.9
2018-12-09 20:00:00,182.45,2563.7,20,2018-12-09,20250,20919,9487,11802,8448,3095,1822,180.26,240.0,237.38,264.0,230.88,233.04,192.0,2356.6
2018-12-09 21:00:00,170.2,2456.1,21,2018-12-09,19300,20919,9499,10835,8465,3161,1738,170.0,208.26,217.48,230.98,222.15,204.73,181.62,2435.8
2018-12-09 22:00:00,164.49,2444.4,22,2018-12-09,18500,20919,9566,9975,8525,3246,1666,162.16,191.55,203.99,221.22,211.41,206.17,177.98,2454.0
2018-12-09 23:00:00,158.89,2409.5,23,2018-12-09,17425,20919,9656,8810,8615,3345,1570,160.0,183.0,192.3,199.51,188.66,183.0,165.0,2607.3
2018-12-10 00:00:00,101.17,2198.1,0,2018-12-10,16600,22237,9432,8188,8412,3060,1496,160.62,168.0,187.57,190.46,180.06,185.0,167.73,2892.4
2018-12-10 01:00:00,101.17,2181.2,1,2018-12-10,16225,22237,9597,7648,8577,3231,1462,156.0,160.89,180.0,185.0,176.99,181.81,166.27,3100.0
2018-12-10 02:00:00,100.0,2163.4,2,2018-12-10,16025,22237,9757,7288,8737,3392,1444,151.0,156.0,178.07,181.75,173.7,180.0,163.15,3099.5
2018-12-10 03:00:00,91.32,2107.0,3,2018-12-10,16150,22237,9870,7300,8850,3506,1455,145.0,153.29,178.07,181.75,174.28,179.26,163.63,3139.5
2018-12-10 04:00:00,100.0,2217.2,4,2018-12-10,16575,22237,9938,7646,8929,3574,1493,130.0,152.21,180.3,181.75,180.0,180.0,170.67,3170.7
2018-12-10 05:00:00,140.49,2577.1,5,2018-12-10,17575,22237,10004,8567,9008,3647,1583,144.0,154.97,183.35,190.03,189.22,190.08,180.64,3133.4
2018-12-10 06:00:00,168.49,2264.3,6,2018-12-10,20625,22237,10133,11431,9194,3703,1856,153.0,161.21,219.91,245.0,235.14,240.0,202.86,3010.2
2018-12-10 07:00:00,203.78,2471.2,7,2018-12-10,22875,22237,10186,13569,9306,3729,2059,154.0,170.41,245.0,255.78,245.57,255.45,220.04,2926.5
2018-12-10 08:00:00,224.85,2038.0,8,2018-12-10,23975,22150,10257,14600,9375,3763,2158,162.11,186.89,252.19,275.0,261.72,271.38,255.95,2655.7
2018-12-10 09:00:00,224.63,2033.3,9,2018-12-10,24400,22085,10233,14973,9427,3831,2196,171.49,210.0,255.65,292.61,293.7,281.73,260.0,2295.3
2018-12-10 10:00:00,223.87,2108.5,10,2018-12-10,24350,22085,10282,14877,9473,3897,2192,173.05,216.0,256.2,288.9,295.0,259.15,260.0,2160.5
2018-12-10 11:00:00,225.0,2037.3,11,2018-12-10,24575,22116,10295,15089,9486,3916,2212,177.7,220.0,258.8,294.0,313.04,260.0,275.5,2200.4
2018-12-10 12:00:00,225.41,2068.6,12,2018-12-10,24650,22214,10245,15214,9436,3866,2219,180.0,220.0,261.84,295.74,322.0,259.15,281.0,2308.0
2018-12-10 13:00:00,227.43,2010.2,13,2018-12-10,24750,22214,10268,15383,9367,3727,2228,180.0,216.0,260.79,294.98,321.0,256.93,276.0,2329.7
2018-12-10 14:00:00,225.29,1946.6,14,2018-12-10,24575,22149,10030,15446,9129,3487,2212,180.0,209.52,257.56,286.8,308.16,254.0,258.43,2140.5
2018-12-10 15:00:00,235.5,1810.3,15,2018-12-10,24975,22180,9817,16059,8916,3260,2248,182.45,210.0,263.32,293.7,325.0,254.0,271.0,2192.9
2018-12-10 16:00:00,257.48,1845.9,16,2018-12-10,25550,22180,9667,16743,8807,3098,2300,200.0,225.0,290.96,300.0,401.0,295.65,304.94,2501.7
2018-12-10 17:00:00,252.79,1869.8,17,2018-12-10,25400,22214,9554,16691,8709,2975,2286,204.68,220.0,286.46,300.0,400.0,295.82,295.0,2553.3
2018-12-10 18:00:00,246.73,1887.5,18,2018-12-10,24975,22214,9469,16337,8638,2879,2248,204.0,214.9,254.88,280.49,333.84,266.46,273.44,2494.9
2018-12-10 19:00:00,239.1,1913.4,19,2018-12-10,24775,22149,9371,16235,8540,2780,2230,199.49,199.98,248.3,261.34,300.4,250.0,257.0,2610.8
2018-12-10 20:00:00,223.73,1923.7,20,2018-12-10,24025,22237,9232,15624,8401,2664,2162,182.45,180.26,240.0,237.38,264.0,230.88,233.04,2563.7
2018-12-10 21:00:00,199.8,2213.4,21,2018-12-10,22425,22237,9062,14196,8229,2546,2018,170.2,170.0,208.26,217.48,230.98,222.15,204.73,2456.1
2018-12-10 22:00:00,180.49,1893.8,22,2018-12-10,20925,22237,8923,12858,8067,2419,1882,164.49,162.16,191.55,203.99,221.22,211.41,206.17,2444.4
2018-12-10 23:00:00,168.42,1761.7,23,2018-12-10,19550,22237,8773,11635,7915,2296,1761,158.89,160.0,183.0,192.3,199.51,188.66,183.0,2409.5
2018-12-11 00:00:00,179.34,1633.8,0,2018-12-11,18475,22464,8313,11116,7359,1869,1661,101.17,160.62,168.0,187.57,190.46,180.06,185.0,2198.1
2018-12-11 01:00:00,177.0,1815.8,1,2018-12-11,17875,22464,8188,10641,7234,1744,1607,101.17,156.0,160.89,180.0,185.0,176.99,181.81,2181.2
2018-12-11 02:00:00,175.0,1762.6,2,2018-12-11,17600,22464,8066,10488,7112,1622,1583,100.0,151.0,156.0,178.07,181.75,173.7,180.0,2163.4
2018-12-11 03:00:00,176.0,1813.9,3,2018-12-11,17600,22464,7952,10602,6998,1518,1583,91.32,145.0,153.29,178.07,181.75,174.28,179.26,2107.0
2018-12-11 04:00:00,179.34,1541.4,4,2018-12-11,17900,22464,7859,10995,6905,1425,1610,100.0,130.0,152.21,180.3,181.75,180.0,180.0,2217.2
2018-12-11 05:00:00,183.54,1549.7,5,2018-12-11,18775,22464,7773,11950,6825,1339,1689,140.49,144.0,154.97,183.35,190.03,189.22,190.08,2577.1
2018-12-11 06:00:00,236.0,1807.1,6,2018-12-11,21375,22464,7743,14568,6807,1269,1923,168.49,153.0,161.21,219.91,245.0,235.14,240.0,2264.3
2018-12-11 07:00:00,250.0,1174.6,7,2018-12-11,23400,22464,7745,16570,6830,1234,2106,203.78,154.0,170.41,245.0,255.78,245.57,255.45,2471.2
2018-12-11 08:00:00,269.77,1269.6,8,2018-12-11,24150,22361,7716,17357,6793,1195,2174,224.85,162.11,186.89,252.19,275.0,261.72,271.38,2038.0
2018-12-11 09:00:00,275.52,1353.9,9,2018-12-11,24450,22341,7545,17746,6704,1153,2201,224.63,171.49,210.0,255.65,292.61,293.7,281.73,2033.3
2018-12-11 10:00:00,276.42,1282.6,10,2018-12-11,24500,22341,7468,17889,6611,1085,2205,223.87,173.05,216.0,256.2,288.9,295.0,259.15,2108.5
2018-12-11 11:00:00,285.0,1384.8,11,2018-12-11,24675,22341,7391,18163,6512,1015,2221,225.0,177.7,220.0,258.8,294.0,313.04,260.0,2037.3
2018-12-11 12:00:00,287.4,1472.8,12,2018-12-11,24750,22372,7328,18301,6449,958,2227,225.41,180.0,220.0,261.84,295.74,322.0,259.15,2068.6
2018-12-11 13:00:00,293.45,1470.8,13,2018-12-11,24800,22372,7408,18368,6432,904,2232,227.43,180.0,216.0,260.79,294.98,321.0,256.93,2010.2
2018-12-11 14:00:00,290.14,1467.1,14,2018-12-11,24575,22387,7363,18188,6387,863,2212,225.29,180.0,209.52,257.56,286.8,308.16,254.0,1946.6
2018-12-11 15:00:00,298.08,1432.2,15,2018-12-11,24850,22387,7350,18476,6374,840,2237,235.5,182.45,210.0,263.32,293.7,325.0,254.0,1810.3
2018-12-11 16:00:00,325.0,1714.0,16,2018-12-11,25550,22421,7319,19195,6355,821,2300,257.48,200.0,225.0,290.96,300.0,401.0,295.65,1845.9
2018-12-11 17:00:00,333.75,1761.9,17,2018-12-11,25400,22421,7320,19029,6371,803,2286,252.79,204.68,220.0,286.46,300.0,400.0,295.82,1869.8
2018-12-11 18:00:00,325.0,1588.0,18,2018-12-11,25000,22441,7320,18614,6386,777,2250,246.73,204.0,214.9,254.88,280.49,333.84,266.46,1887.5
2018-12-11 19:00:00,309.0,1488.7,19,2018-12-11,24825,22441,7280,18479,6346,731,2234,239.1,199.49,199.98,248.3,261.34,300.4,250.0,1913.4
2018-12-11 20:00:00,271.08,1245.0,20,2018-12-11,24125,22464,7241,17807,6318,682,2171,223.73,182.45,180.26,240.0,237.38,264.0,230.88,1923.7
2018-12-11 21:00:00,234.83,1178.1,21,2018-12-11,22675,22464,7169,16436,6239,643,2040,199.8,170.2,170.0,208.26,217.48,230.98,222.15,2213.4
2018-12-11 22:00:00,238.1,2415.8,22,2018-12-11,21025,22379,7110,14872,6153,611,1891,180.49,164.49,162.16,191.55,203.99,221.22,211.41,1893.8
2018-12-11 23:00:00,217.0,1986.6,23,2018-12-11,19725,22379,7050,13637,6088,584,1774,168.42,158.89,160.0,183.0,192.3,199.51,188.66,1761.7
2018-12-12 00:00:00,218.0,2247.0,0,2018-12-12,18725,22294,6861,12756,5969,470,1684,179.34,101.17,160.62,168.0,187.57,190.46,180.06,1633.8
2018-12-12 01:00:00,206.77,2548.2,1,2018-12-12,18025,22294,6825,12092,5933,434,1621,177.0,101.17,156.0,160.89,180.0,185.0,176.99,1815.8
2018-12-12 02:00:00,202.0,2747.5,2,2018-12-12,17725,22294,6802,11815,5910,411,1594,175.0,100.0,151.0,156.0,178.07,181.75,173.7,1762.6
2018-12-12 03:00:00,202.0,2775.8,3,2018-12-12,17725,22294,6776,11841,5884,395,1594,176.0,91.32,145.0,153.29,178.07,181.75,174.28,1813.9
2018-12-12 04:00:00,206.77,2659.0,4,2018-12-12,18100,22379,6762,12230,5870,381,1627,179.34,100.0,130.0,152.21,180.3,181.75,180.0,1541.4
2018-12-12 05:00:00,223.0,2265.8,5,2018-12-12,19075,22379,6750,13211,5864,369,1716,183.54,140.49,144.0,154.97,183.35,190.03,189.22,1549.7
2018-12-12 06:00:00,261.15,2456.4,6,2018-12-12,21775,22464,6780,15869,5906,355,1959,236.0,168.49,153.0,161.21,219.91,245.0,235.14,1807.1
2018-12-12 07:00:00,293.85,1603.3,7,2018-12-12,23800,22399,6797,17854,5946,335,2141,250.0,203.78,154.0,170.41,245.0,255.78,245.57,1174.6
2018-12-12 08:00:00,349.39,1815.9,8,2018-12-12,24625,22383,6760,18727,5898,298,2215,269.77,224.85,162.11,186.89,252.19,275.0,261.72,1269.6
2018-12-12 09:00:00,351.99,1921.7,9,2018-12-12,24850,22314,6602,19028,5822,257,2236,275.52,224.63,171.49,210.0,255.65,292.61,293.7,1353.9
2018-12-12 10:00:00,342.31,1880.6,10,2018-12-12,24750,22314,6555,18990,5760,220,2227,276.42,223.87,173.05,216.0,256.2,288.9,295.0,1282.6
2018-12-12 11:00:00,331.0,2134.4,11,2018-12-12,24975,22314,6523,19247,5728,195,2247,285.0,225.0,177.7,220.0,258.8,294.0,313.04,1384.8
2018-12-12 12:00:00,330.56,1923.5,12,2018-12-12,25025,22314,6502,19318,5707,180,2251,287.4,225.41,180.0,220.0,261.84,295.74,322.0,1472.8
2018-12-12 13:00:00,330.0,1938.0,13,2018-12-12,25000,22314,6644,19248,5752,188,2249,293.45,227.43,180.0,216.0,260.79,294.98,321.0,1470.8
2018-12-12 14:00:00,323.17,1916.3,14,2018-12-12,24750,22359,6669,18973,5777,217,2227,290.14,225.29,180.0,209.52,257.56,286.8,308.16,1467.1
2018-12-12 15:00:00,334.71,1954.8,15,2018-12-12,25100,22359,6713,19279,5821,251,2259,298.08,235.5,182.45,210.0,263.32,293.7,325.0,1432.2
2018-12-12 16:00:00,357.0,2281.4,16,2018-12-12,25925,22360,6726,20090,5835,276,2333,325.0,257.48,200.0,225.0,290.96,300.0,401.0,1714.0
2018-12-12 17:00:00,384.0,2115.9,17,2018-12-12,25725,22360,6766,19835,5890,292,2315,333.75,252.79,204.68,220.0,286.46,300.0,400.0,1761.9
2018-12-12 18:00:00,376.67,1876.9,18,2018-12-12,25225,22400,6814,19272,5953,304,2270,325.0,246.73,204.0,214.9,254.88,280.49,333.84,1588.0
2018-12-12 19:00:00,330.89,1824.6,19,2018-12-12,25050,22429,6820,19091,5959,304,2254,309.0,239.1,199.49,199.98,248.3,261.34,300.4,1488.7
2018-12-12 20:00:00,301.0,1552.8,20,2018-12-12,24350,22429,6824,18387,5963,298,2191,271.08,223.73,182.45,180.26,240.0,237.38,264.0,1245.0
2018-12-12 21:00:00,267.32,1204.9,21,2018-12-12,22800,22429,6775,16890,5910,292,2051,234.83,199.8,170.2,170.0,208.26,217.48,230.98,1178.1
2018-12-12 22:00:00,252.7,2623.3,22,2018-12-12,21175,22379,6735,15332,5843,288,1905,238.1,180.49,164.49,162.16,191.55,203.99,221.22,2415.8
2018-12-12 23:00:00,228.88,1872.3,23,2018-12-12,19900,22379,6701,14096,5804,285,1790,217.0,168.42,158.89,160.0,183.0,192.3,199.51,1986.6
2018-12-13 00:00:00,212.85,2348.8,0,2018-12-13,18888,22379,6668,13090,5798,347,1699,218.0,179.34,101.17,160.62,168.0,187.57,190.46,2247.0
2018-12-13 01:00:00,205.58,2439.2,1,2018-12-13,18238,22379,6652,12456,5782,331,1640,206.77,177.0,101.17,156.0,160.89,180.0,185.0,2548.2
2018-12-13 02:00:00,204.68,2577.5,2,2018-12-13,18000,22379,6641,12229,5771,320,1619,202.0,175.0,100.0,151.0,156.0,178.07,181.75,2747.5
2018-12-13 03:00:00,203.0,2663.4,3,2018-12-13,18063,22379,6629,12304,5759,318,1624,202.0,176.0,91.32,145.0,153.29,178.07,181.75,2775.8
2018-12-13 04:00:00,204.0,2502.0,4,2018-12-13,18388,22464,6718,12540,5848,327,1654,206.77,179.34,100.0,130.0,152.21,180.3,181.75,2659.0
2018-12-13 05:00:00,215.84,2207.8,5,2018-12-13,19300,22464,6732,13438,5862,341,1736,223.0,183.54,140.49,144.0,154.97,183.35,190.03,2265.8
2018-12-13 06:00:00,256.42,2374.4,6,2018-12-13,22125,22396,6792,16195,5930,358,1991,261.15,236.0,168.49,153.0,161.21,219.91,245.0,2456.4
2018-12-13 07:00:00,299.0,1619.8,7,2018-12-13,24075,22366,6842,18078,5997,367,2167,293.85,250.0,203.78,154.0,170.41,245.0,255.78,1603.3
2018-12-13 08:00:00,325.0,1923.2,8,2018-12-13,24900,22253,6844,18897,6003,369,2241,349.39,269.77,224.85,162.11,186.89,252.19,275.0,1815.9
2018-12-13 09:00:00,325.0,1985.8,9,2018-12-13,25125,22226,6846,19130,5995,365,2261,351.99,275.52,224.63,171.49,210.0,255.65,292.61,1921.7
2018-12-13 10:00:00,319.0,1908.7,10,2018-12-13,25025,22226,6821,19065,5960,350,2252,342.31,276.42,223.87,173.05,216.0,256.2,288.9,1880.6
2018-12-13 11:00:00,319.87,1844.7,11,2018-12-13,25275,22191,6794,19352,5923,330,2275,331.0,285.0,225.0,177.7,220.0,258.8,294.0,2134.4
2018-12-13 12:00:00,317.74,1795.0,12,2018-12-13,25325,22272,6780,19416,5909,322,2279,330.56,287.4,225.41,180.0,220.0,261.84,295.74,1923.5
2018-12-13 13:00:00,318.48,1813.1,13,2018-12-13,25275,22272,6792,19354,5921,335,2275,330.0,293.45,227.43,180.0,216.0,260.79,294.98,1938.0
2018-12-13 14:00:00,315.0,1787.8,14,2018-12-13,24950,22317,6813,19008,5942,360,2246,323.17,290.14,225.29,180.0,209.52,257.56,286.8,1916.3
2018-12-13 15:00:00,322.5,1881.1,15,2018-12-13,25300,22317,6855,19316,5984,392,2277,334.71,298.08,235.5,182.45,210.0,263.32,293.7,1954.8
2018-12-13 16:00:00,365.9,2188.3,16,2018-12-13,26038,22351,6867,20023,6015,415,2344,357.0,325.0,257.48,200.0,225.0,290.96,300.0,2281.4
2018-12-13 17:00:00,365.9,2106.2,17,2018-12-13,25800,22351,6902,19740,6060,426,2322,384.0,333.75,252.79,204.68,220.0,286.46,300.0,2115.9
2018-12-13 18:00:00,327.0,1910.6,18,2018-12-13,25375,22371,6943,19264,6111,431,2284,376.67,325.0,246.73,204.0,214.9,254.88,280.49,1876.9
2018-12-13 19:00:00,316.37,1857.9,19,2018-12-13,25200,22406,6931,19101,6099,413,2268,330.89,309.0,239.1,199.49,199.98,248.3,261.34,1824.6
2018-12-13 20:00:00,285.95,1584.5,20,2018-12-13,24463,22429,6910,18385,6078,382,2202,301.0,271.08,223.73,182.45,180.26,240.0,237.38,1552.8
2018-12-13 21:00:00,240.58,1326.4,21,2018-12-13,22975,22429,6835,16981,5994,350,2067,267.32,234.83,199.8,170.2,170.0,208.26,217.48,1204.9
2018-12-13 22:00:00,235.84,2189.6,22,2018-12-13,21400,22379,6776,15488,5912,322,1925,252.7,238.1,180.49,164.49,162.16,191.55,203.99,2623.3
2018-12-13 23:00:00,214.7,2047.8,23,2018-12-13,20125,22379,6721,14273,5852,299,1810,228.88,217.0,168.42,158.89,160.0,183.0,192.3,1872.3
2018-12-14 00:00:00,222.1,2321.9,0,2018-12-14,19100,22614,6557,13356,5744,253,1718,212.85,218.0,179.34,101.17,160.62,168.0,187.57,2348.8
2018-12-14 01:00:00,216.0,2610.3,1,2018-12-14,18500,22614,6553,12760,5740,249,1664,205.58,206.77,177.0,101.17,156.0,160.89,180.0,2439.2
2018-12-14 02:00:00,211.88,2789.2,2,2018-12-14,18225,22614,6552,12486,5739,248,1639,204.68,202.0,175.0,100.0,151.0,156.0,178.07,2577.5
2018-12-14 03:00:00,209.8,2619.0,3,2018-12-14,18225,22614,6548,12490,5735,254,1639,203.0,202.0,176.0,91.32,145.0,153.29,178.07,2663.4
2018-12-14 04:00:00,215.0,2622.7,4,2018-12-14,18625,22699,6636,12802,5823,262,1675,204.0,206.77,179.34,100.0,130.0,152.21,180.3,2502.0
2018-12-14 05:00:00,228.99,2108.6,5,2018-12-14,19600,22699,6643,13770,5830,269,1763,215.84,223.0,183.54,140.49,144.0,154.97,183.35,2207.8
2018-12-14 06:00:00,273.15,2653.6,6,2018-12-14,22350,22699,6673,16481,5869,276,2011,256.42,261.15,236.0,168.49,153.0,161.21,219.91,2374.4
2018-12-14 07:00:00,319.17,1769.1,7,2018-12-14,24375,22699,6692,18472,5903,275,2194,299.0,293.85,250.0,203.78,154.0,170.41,245.0,1619.8
2018-12-14 08:00:00,380.0,1889.1,8,2018-12-14,25175,22529,6674,19283,5892,257,2266,325.0,349.39,269.77,224.85,162.11,186.89,252.19,1923.2
2018-12-14 09:00:00,387.19,1979.9,9,2018-12-14,25325,22489,6663,19454,5871,231,2279,325.0,351.99,275.52,224.63,171.49,210.0,255.65,1985.8
2018-12-14 10:00:00,375.31,2171.3,10,2018-12-14,25125,22489,6626,19301,5824,204,2261,319.0,342.31,276.42,223.87,173.05,216.0,256.2,1908.7
2018-12-14 11:00:00,367.32,2265.3,11,2018-12-14,25300,22489,6598,19514,5786,183,2277,319.87,331.0,285.0,225.0,177.7,220.0,258.8,1844.7
2018-12-14 12:00:00,362.5,2341.2,12,2018-12-14,25425,22587,6578,19659,5766,169,2288,317.74,330.56,287.4,225.41,180.0,220.0,261.84,1795.0
2018-12-14 13:00:00,365.0,2286.1,13,2018-12-14,25400,22587,6589,19623,5777,181,2286,318.48,330.0,293.45,227.43,180.0,216.0,260.79,1813.1
2018-12-14 14:00:00,347.0,2202.4,14,2018-12-14,25075,22602,6619,19268,5807,215,2257,315.0,323.17,290.14,225.29,180.0,209.52,257.56,1787.8
2018-12-14 15:00:00,363.35,2138.1,15,2018-12-14,25400,22602,6672,19540,5860,255,2287,322.5,334.71,298.08,235.5,182.45,210.0,263.32,1881.1
2018-12-14 16:00:00,426.64,2129.7,16,2018-12-14,26150,22636,6694,20258,5892,288,2354,365.9,357.0,325.0,257.48,200.0,225.0,290.96,2188.3
2018-12-14 17:00:00,422.4,2027.9,17,2018-12-14,26000,22636,6743,20049,5951,313,2340,365.9,384.0,333.75,252.79,204.68,220.0,286.46,2106.2
2018-12-14 18:00:00,395.6,2039.8,18,2018-12-14,25525,22676,6799,19508,6017,333,2297,327.0,376.67,325.0,246.73,204.0,214.9,254.88,1910.6
2018-12-14 19:00:00,359.22,1962.2,19,2018-12-14,25350,22676,6809,19323,6027,337,2282,316.37,330.89,309.0,239.1,199.49,199.98,248.3,1857.9
2018-12-14 20:00:00,308.0,1647.4,20,2018-12-14,24650,22699,6816,18616,6034,334,2218,285.95,301.0,271.08,223.73,182.45,180.26,240.0,1584.5
2018-12-14 21:00:00,250.0,1492.3,21,2018-12-14,23100,22699,6771,17118,5982,332,2079,240.58,267.32,234.83,199.8,170.2,170.0,208.26,1326.4
2018-12-14 22:00:00,256.8,2996.3,22,2018-12-14,21475,22614,6745,15543,5932,331,1932,235.84,252.7,238.1,180.49,164.49,162.16,191.55,2189.6
2018-12-14 23:00:00,232.2,2632.3,23,2018-12-14,20200,22614,6715,14303,5897,333,1817,214.7,228.88,217.0,168.42,158.89,160.0,183.0,2047.8
2018-12-15 00:00:00,229.0,2056.6,0,2018-12-15,19075,21781,6788,13087,5988,322,1716,222.1,212.85,218.0,179.34,101.17,160.62,168.0,2321.9
2018-12-15 01:00:00,215.0,2327.3,1,2018-12-15,18300,21781,6800,12300,6000,334,1646,216.0,205.58,206.77,177.0,101.17,156.0,160.89,2610.3
2018-12-15 02:00:00,209.99,2631.0,2,2018-12-15,17825,21781,6803,11822,6003,347,1604,211.88,204.68,202.0,175.0,100.0,151.0,156.0,2789.2
2018-12-15 03:00:00,209.73,2744.9,3,2018-12-15,17800,21781,6820,11780,6020,364,1601,209.8,203.0,202.0,176.0,91.32,145.0,153.29,2619.0
2018-12-15 04:00:00,209.99,2712.0,4,2018-12-15,17875,21866,6832,11843,6032,386,1608,215.0,204.0,206.77,179.34,100.0,130.0,152.21,2622.7
2018-12-15 05:00:00,213.34,2445.7,5,2018-12-15,18050,21866,6865,11985,6065,409,1624,228.99,215.84,223.0,183.54,140.49,144.0,154.97,2108.6
2018-12-15 06:00:00,217.0,2029.4,6,2018-12-15,19125,21866,6898,13020,6105,435,1721,273.15,256.42,261.15,236.0,168.49,153.0,161.21,2653.6
2018-12-15 07:00:00,237.39,1822.0,7,2018-12-15,20125,21801,6939,13968,6157,452,1811,319.17,299.0,293.85,250.0,203.78,154.0,170.41,1769.1
2018-12-15 08:00:00,262.52,2182.7,8,2018-12-15,21175,21801,6976,14986,6189,456,1905,380.0,325.0,349.39,269.77,224.85,162.11,186.89,1889.1
2018-12-15 09:00:00,278.35,2445.0,9,2018-12-15,22125,21801,6983,15940,6185,456,1991,387.19,325.0,351.99,275.52,224.63,171.49,210.0,1979.9
2018-12-15 10:00:00,284.33,2471.0,10,2018-12-15,22550,21801,6984,16374,6176,452,2029,375.31,319.0,342.31,276.42,223.87,173.05,216.0,2171.3
2018-12-15 11:00:00,285.0,2475.5,11,2018-12-15,22600,21801,6972,16446,6154,457,2034,367.32,319.87,331.0,285.0,225.0,177.7,220.0,2265.3
2018-12-15 12:00:00,276.0,2508.0,12,2018-12-15,22475,21801,7057,16236,6239,468,2023,362.5,317.74,330.56,287.4,225.41,180.0,220.0,2341.2
2018-12-15 13:00:00,267.82,2408.7,13,2018-12-15,22300,21801,7066,16052,6248,498,2007,365.0,318.48,330.0,293.45,227.43,180.0,216.0,2286.1
2018-12-15 14:00:00,258.0,2154.9,14,2018-12-15,21813,21866,7162,15469,6344,578,1963,347.0,315.0,323.17,290.14,225.29,180.0,209.52,2202.4
2018-12-15 15:00:00,266.0,2134.6,15,2018-12-15,22075,21866,7249,15643,6432,676,1987,363.35,322.5,334.71,298.08,235.5,182.45,210.0,2138.1
2018-12-15 16:00:00,275.0,2590.5,16,2018-12-15,22863,21866,7362,16308,6555,781,2058,426.64,365.9,357.0,325.0,257.48,200.0,225.0,2129.7
2018-12-15 17:00:00,274.32,2506.1,17,2018-12-15,22663,21866,7481,15979,6684,886,2040,422.4,365.9,384.0,333.75,252.79,204.68,220.0,2027.9
2018-12-15 18:00:00,265.5,2088.0,18,2018-12-15,22275,21866,7622,15440,6835,981,2005,395.6,327.0,376.67,325.0,246.73,204.0,214.9,2039.8
2018-12-15 19:00:00,240.0,2148.5,19,2018-12-15,21975,21866,7683,15079,6896,1026,1978,359.22,316.37,330.89,309.0,239.1,199.49,199.98,1962.2
2018-12-15 20:00:00,224.01,1868.5,20,2018-12-15,21300,21866,7698,14389,6911,1041,1917,308.0,285.95,301.0,271.08,223.73,182.45,180.26,1647.4
2018-12-15 21:00:00,204.24,1737.4,21,2018-12-15,20175,21866,7668,13294,6881,1048,1815,250.0,240.58,267.32,234.83,199.8,170.2,170.0,1492.3
2018-12-15 22:00:00,190.84,1729.2,22,2018-12-15,19050,22316,7650,12242,6808,1051,1714,256.8,235.84,252.7,238.1,180.49,164.49,162.16,2996.3
2018-12-15 23:00:00,184.99,1744.2,23,2018-12-15,17963,22316,7633,11187,6776,1062,1616,232.2,214.7,228.88,217.0,168.42,158.89,160.0,2632.3
2018-12-16 00:00:00,184.06,1716.7,0,2018-12-16,17025,21106,7572,10126,6899,1134,1532,229.0,222.1,212.85,218.0,179.34,101.17,160.62,2056.6
2018-12-16 01:00:00,180.48,1697.3,1,2018-12-16,16375,21106,7597,9451,6924,1161,1474,215.0,216.0,205.58,206.77,177.0,101.17,156.0,2327.3
2018-12-16 02:00:00,180.42,1910.7,2,2018-12-16,15950,21106,7608,9015,6935,1184,1436,209.99,211.88,204.68,202.0,175.0,100.0,151.0,2631.0
2018-12-16 03:00:00,180.0,1922.7,3,2018-12-16,15825,21106,7630,8868,6957,1207,1424,209.73,209.8,203.0,202.0,176.0,91.32,145.0,2744.9
2018-12-16 04:00:00,180.2,1962.6,4,2018-12-16,15875,21106,7638,8910,6965,1216,1429,209.99,215.0,204.0,206.77,179.34,100.0,130.0,2712.0
2018-12-16 05:00:00,180.15,1922.2,5,2018-12-16,16100,21106,7651,9122,6978,1227,1449,213.34,228.99,215.84,223.0,183.54,140.49,144.0,2445.7
2018-12-16 06:00:00,176.01,1664.8,6,2018-12-16,16700,21106,7697,9670,7030,1260,1503,217.0,273.15,256.42,261.15,236.0,168.49,153.0,2029.4
2018-12-16 07:00:00,177.97,1732.9,7,2018-12-16,17175,21041,7772,10070,7105,1314,1546,237.39,319.17,299.0,293.85,250.0,203.78,154.0,1822.0
2018-12-16 08:00:00,190.48,1497.3,8,2018-12-16,17900,21041,7821,10746,7154,1335,1611,262.52,380.0,325.0,349.39,269.77,224.85,162.11,2182.7
2018-12-16 09:00:00,196.26,1478.7,9,2018-12-16,18950,21041,7821,11806,7144,1330,1706,278.35,387.19,325.0,351.99,275.52,224.63,171.49,2445.0
2018-12-16 10:00:00,215.11,1621.2,10,2018-12-16,19575,21041,7745,12522,7053,1253,1762,284.33,375.31,319.0,342.31,276.42,223.87,173.05,2471.0
2018-12-16 11:00:00,226.47,1270.2,11,2018-12-16,19800,21041,7610,12892,6908,1120,1783,285.0,367.32,319.87,331.0,285.0,225.0,177.7,2475.5
